username,weekday_number,hour,day_part,is_weekend,plays_count,plays_share_user,weekday,weekend
jajo,1,19,Вечер,False,3,0.002722,Вторник,Будни
jajo,1,20,Вечер,False,0,0.0,Вторник,Будни
jajo,1,21,Вечер,False,0,0.0,Вторник,Будни
jajo,1,22,Вечер,False,0,0.0,Вторник,Будни
jajo,1,23,Вечер,False,5,0.004537,Вторник,Будни
jajo,2,0,Ночь,False,11,0.009982,Среда,Будни
jajo,2,1,Ночь,False,0,0.0,Среда,Будни
jajo,2,2,Ночь,False,11,0.009982,Среда,Будни
jajo,2,3,Ночь,False,0,0.0,Среда,Будни
jajo,2,4,Ночь,False,1,0.000907,Среда,Будни
jajo,2,5,Ночь,False,0,0.0,Среда,Будни
jajo,2,6,Утро,False,10,0.009074,Среда,Будни
jajo,2,7,Утро,False,0,0.0,Среда,Будни
jajo,2,8,Утро,False,0,0.0,Среда,Будни
jajo,2,9,Утро,False,0,0.0,Среда,Будни
jajo,2,10,Утро,False,0,0.0,Среда,Будни
jajo,2,11,Утро,False,0,0.0,Среда,Будни
jajo,2,12,День,False,0,0.0,Среда,Будни
jajo,2,13,День,False,3,0.002722,Среда,Будни
jajo,2,14,День,False,4,0.00363,Среда,Будни
jajo,2,15,День,False,16,0.014519,Среда,Будни
jajo,2,16,День,False,2,0.001815,Среда,Будни
jajo,2,17,День,False,6,0.005445,Среда,Будни
jajo,2,18,Вечер,False,4,0.00363,Среда,Будни
jajo,2,19,Вечер,False,3,0.002722,Среда,Будни
jajo,2,20,Вечер,False,4,0.00363,Среда,Будни
jajo,2,21,Вечер,False,0,0.0,Среда,Будни
jajo,2,22,Вечер,False,2,0.001815,Среда,Будни
jajo,2,23,Вечер,False,0,0.0,Среда,Будни
jajo,3,0,Ночь,False,0,0.0,Четверг,Будни
jajo,3,1,Ночь,False,0,0.0,Четверг,Будни
jajo,3,2,Ночь,False,0,0.0,Четверг,Будни
jajo,3,3,Ночь,False,0,0.0,Четверг,Будни
jajo,3,4,Ночь,False,0,0.0,Четверг,Будни
jajo,3,5,Ночь,False,0,0.0,Четверг,Будни
jajo,3,6,Утро,False,0,0.0,Четверг,Будни
jajo,3,7,Утро,False,0,0.0,Четверг,Будни
jajo,3,8,Утро,False,0,0.0,Четверг,Будни
jajo,3,9,Утро,False,0,0.0,Четверг,Будни
jajo,3,10,Утро,False,0,0.0,Четверг,Будни
jajo,3,11,Утро,False,0,0.0,Четверг,Будни
jajo,3,12,День,False,0,0.0,Четверг,Будни
jajo,3,13,День,False,10,0.009074,Четверг,Будни
jajo,3,14,День,False,15,0.013612,Четверг,Будни
jajo,3,15,День,False,5,0.004537,Четверг,Будни
jajo,3,16,День,False,24,0.021779,Четверг,Будни
jajo,3,17,День,False,9,0.008167,Четверг,Будни
jajo,3,18,Вечер,False,4,0.00363,Четверг,Будни
jajo,3,19,Вечер,False,0,0.0,Четверг,Будни
jajo,3,20,Вечер,False,0,0.0,Четверг,Будни
jajo,3,21,Вечер,False,2,0.001815,Четверг,Будни
jajo,3,22,Вечер,False,7,0.006352,Четверг,Будни
jajo,3,23,Вечер,False,2,0.001815,Четверг,Будни
jajo,4,0,Ночь,False,0,0.0,Пятница,Будни
jajo,4,1,Ночь,False,0,0.0,Пятница,Будни
jajo,4,2,Ночь,False,0,0.0,Пятница,Будни
jajo,4,3,Ночь,False,0,0.0,Пятница,Будни
jajo,4,4,Ночь,False,0,0.0,Пятница,Будни
jajo,4,5,Ночь,False,0,0.0,Пятница,Будни
jajo,4,6,Утро,False,15,0.013612,Пятница,Будни
jajo,4,7,Утро,False,20,0.018149,Пятница,Будни
jajo,4,8,Утро,False,3,0.002722,Пятница,Будни
jajo,4,9,Утро,False,11,0.009982,Пятница,Будни
jajo,4,10,Утро,False,28,0.025408,Пятница,Будни
jajo,4,11,Утро,False,20,0.018149,Пятница,Будни
jajo,4,12,День,False,0,0.0,Пятница,Будни
jajo,4,13,День,False,9,0.008167,Пятница,Будни
jajo,4,14,День,False,23,0.020871,Пятница,Будни
jajo,4,15,День,False,1,0.000907,Пятница,Будни
jajo,4,16,День,False,13,0.011797,Пятница,Будни
jajo,4,17,День,False,28,0.025408,Пятница,Будни
jajo,4,18,Вечер,False,11,0.009982,Пятница,Будни
jajo,4,19,Вечер,False,0,0.0,Пятница,Будни
jajo,4,20,Вечер,False,17,0.015426,Пятница,Будни
jajo,4,21,Вечер,False,18,0.016334,Пятница,Будни
jajo,4,22,Вечер,False,9,0.008167,Пятница,Будни
jajo,4,23,Вечер,False,8,0.00726,Пятница,Будни
jajo,5,0,Ночь,True,10,0.009074,Суббота,Выходные
jajo,5,1,Ночь,True,18,0.016334,Суббота,Выходные
jajo,5,2,Ночь,True,25,0.022686,Суббота,Выходные
jajo,5,3,Ночь,True,10,0.009074,Суббота,Выходные
jajo,5,4,Ночь,True,13,0.011797,Суббота,Выходные
jajo,5,5,Ночь,True,7,0.006352,Суббота,Выходные
jajo,5,6,Утро,True,0,0.0,Суббота,Выходные
jajo,5,7,Утро,True,1,0.000907,Суббота,Выходные
jajo,5,8,Утро,True,0,0.0,Суббота,Выходные
jajo,5,9,Утро,True,7,0.006352,Суббота,Выходные
jajo,5,10,Утро,True,10,0.009074,Суббота,Выходные
jajo,5,11,Утро,True,8,0.00726,Суббота,Выходные
jajo,5,12,День,True,3,0.002722,Суббота,Выходные
jajo,5,13,День,True,24,0.021779,Суббота,Выходные
jajo,5,14,День,True,3,0.002722,Суббота,Выходные
jajo,5,15,День,True,27,0.024501,Суббота,Выходные
jajo,5,16,День,True,24,0.021779,Суббота,Выходные
jajo,5,17,День,True,19,0.017241,Суббота,Выходные
jajo,5,18,Вечер,True,20,0.018149,Суббота,Выходные
jajo,5,19,Вечер,True,21,0.019056,Суббота,Выходные
jajo,5,20,Вечер,True,19,0.017241,Суббота,Выходные
jajo,5,21,Вечер,True,5,0.004537,Суббота,Выходные
jajo,5,22,Вечер,True,9,0.008167,Суббота,Выходные
jajo,5,23,Вечер,True,1,0.000907,Суббота,Выходные
jajo,6,0,Ночь,True,0,0.0,Воскресенье,Выходные
jajo,6,1,Ночь,True,0,0.0,Воскресенье,Выходные
jajo,6,2,Ночь,True,0,0.0,Воскресенье,Выходные
jajo,6,3,Ночь,True,0,0.0,Воскресенье,Выходные
jajo,6,4,Ночь,True,0,0.0,Воскресенье,Выходные
jajo,6,5,Ночь,True,0,0.0,Воскресенье,Выходные
jajo,6,6,Утро,True,0,0.0,Воскресенье,Выходные
jajo,6,7,Утро,True,0,0.0,Воскресенье,Выходные
jajo,6,8,Утро,True,7,0.006352,Воскресенье,Выходные
jajo,6,9,Утро,True,7,0.006352,Воскресенье,Выходные
jajo,6,10,Утро,True,8,0.00726,Воскресенье,Выходные
jajo,6,11,Утро,True,18,0.016334,Воскресенье,Выходные
jajo,6,12,День,True,55,0.049909,Воскресенье,Выходные
jajo,6,13,День,True,20,0.018149,Воскресенье,Выходные
jajo,6,14,День,True,14,0.012704,Воскресенье,Выходные
jajo,6,15,День,True,11,0.009982,Воскресенье,Выходные
jajo,6,16,День,True,33,0.029946,Воскресенье,Выходные
jajo,6,17,День,True,18,0.016334,Воскресенье,Выходные
jajo,6,18,Вечер,True,22,0.019964,Воскресенье,Выходные
jajo,6,19,Вечер,True,8,0.00726,Воскресенье,Выходные
jajo,6,20,Вечер,True,12,0.010889,Воскресенье,Выходные
jajo,6,21,Вечер,True,14,0.012704,Воскресенье,Выходные
jajo,6,22,Вечер,True,19,0.017241,Воскресенье,Выходные
jajo,6,23,Вечер,True,35,0.03176,Воскресенье,Выходные
jonocole,0,0,Ночь,False,18,0.001045,Понедельник,Будни
jonocole,0,1,Ночь,False,1,5.8e-05,Понедельник,Будни
jonocole,0,2,Ночь,False,15,0.000871,Понедельник,Будни
jonocole,0,3,Ночь,False,35,0.002031,Понедельник,Будни
jonocole,0,4,Ночь,False,29,0.001683,Понедельник,Будни
jonocole,0,5,Ночь,False,25,0.001451,Понедельник,Будни
jonocole,0,6,Утро,False,2,0.000116,Понедельник,Будни
jonocole,0,7,Утро,False,8,0.000464,Понедельник,Будни
jonocole,0,8,Утро,False,5,0.00029,Понедельник,Будни
jonocole,0,9,Утро,False,19,0.001103,Понедельник,Будни
jonocole,0,10,Утро,False,37,0.002147,Понедельник,Будни
jonocole,0,11,Утро,False,66,0.003831,Понедельник,Будни
jonocole,0,12,День,False,16,0.000929,Понедельник,Будни
jonocole,0,13,День,False,32,0.001857,Понедельник,Будни
jonocole,0,14,День,False,50,0.002902,Понедельник,Будни
jonocole,0,15,День,False,59,0.003424,Понедельник,Будни
jonocole,0,16,День,False,44,0.002554,Понедельник,Будни
jonocole,0,17,День,False,36,0.002089,Понедельник,Будни
jonocole,0,18,Вечер,False,41,0.00238,Понедельник,Будни
jonocole,0,19,Вечер,False,46,0.00267,Понедельник,Будни
jonocole,0,20,Вечер,False,46,0.00267,Понедельник,Будни
jonocole,0,21,Вечер,False,27,0.001567,Понедельник,Будни
jonocole,0,22,Вечер,False,60,0.003482,Понедельник,Будни
jonocole,0,23,Вечер,False,19,0.001103,Понедельник,Будни
jonocole,1,0,Ночь,False,38,0.002205,Вторник,Будни
jonocole,1,1,Ночь,False,11,0.000638,Вторник,Будни
jonocole,1,2,Ночь,False,24,0.001393,Вторник,Будни
jonocole,1,3,Ночь,False,22,0.001277,Вторник,Будни
jonocole,1,4,Ночь,False,29,0.001683,Вторник,Будни
jonocole,1,5,Ночь,False,27,0.001567,Вторник,Будни
jonocole,1,6,Утро,False,22,0.001277,Вторник,Будни
jonocole,1,7,Утро,False,26,0.001509,Вторник,Будни
jonocole,1,8,Утро,False,20,0.001161,Вторник,Будни
jonocole,1,9,Утро,False,12,0.000696,Вторник,Будни
jonocole,1,10,Утро,False,47,0.002728,Вторник,Будни
jonocole,1,11,Утро,False,59,0.003424,Вторник,Будни
jonocole,1,12,День,False,56,0.00325,Вторник,Будни
jonocole,1,13,День,False,40,0.002322,Вторник,Будни
jonocole,1,14,День,False,40,0.002322,Вторник,Будни
jonocole,1,15,День,False,27,0.001567,Вторник,Будни
jonocole,1,16,День,False,59,0.003424,Вторник,Будни
jonocole,1,17,День,False,41,0.00238,Вторник,Будни
jonocole,1,18,Вечер,False,68,0.003947,Вторник,Будни
jonocole,1,19,Вечер,False,45,0.002612,Вторник,Будни
jonocole,1,20,Вечер,False,25,0.001451,Вторник,Будни
jonocole,1,21,Вечер,False,49,0.002844,Вторник,Будни
jonocole,1,22,Вечер,False,34,0.001973,Вторник,Будни
jonocole,1,23,Вечер,False,42,0.002438,Вторник,Будни
jonocole,2,0,Ночь,False,36,0.002089,Среда,Будни
jonocole,2,1,Ночь,False,33,0.001915,Среда,Будни
jonocole,2,2,Ночь,False,41,0.00238,Среда,Будни
jonocole,2,3,Ночь,False,0,0.0,Среда,Будни
jonocole,2,4,Ночь,False,18,0.001045,Среда,Будни
jonocole,2,5,Ночь,False,12,0.000696,Среда,Будни
jonocole,2,6,Утро,False,16,0.000929,Среда,Будни
jonocole,2,7,Утро,False,6,0.000348,Среда,Будни
jonocole,2,8,Утро,False,12,0.000696,Среда,Будни
jonocole,2,9,Утро,False,34,0.001973,Среда,Будни
jonocole,2,10,Утро,False,31,0.001799,Среда,Будни
jonocole,2,11,Утро,False,64,0.003714,Среда,Будни
jonocole,2,12,День,False,87,0.005049,Среда,Будни
jonocole,2,13,День,False,74,0.004295,Среда,Будни
jonocole,2,14,День,False,52,0.003018,Среда,Будни
jonocole,2,15,День,False,113,0.006558,Среда,Будни
jonocole,2,16,День,False,103,0.005978,Среда,Будни
jonocole,2,17,День,False,55,0.003192,Среда,Будни
jonocole,2,18,Вечер,False,77,0.004469,Среда,Будни
jonocole,2,19,Вечер,False,56,0.00325,Среда,Будни
jonocole,2,20,Вечер,False,39,0.002263,Среда,Будни
jonocole,2,21,Вечер,False,65,0.003772,Среда,Будни
jonocole,2,22,Вечер,False,75,0.004353,Среда,Будни
jonocole,2,23,Вечер,False,80,0.004643,Среда,Будни
jonocole,3,0,Ночь,False,24,0.001393,Четверг,Будни
jonocole,3,1,Ночь,False,27,0.001567,Четверг,Будни
jonocole,3,2,Ночь,False,37,0.002147,Четверг,Будни
jonocole,3,3,Ночь,False,23,0.001335,Четверг,Будни
jonocole,3,4,Ночь,False,33,0.001915,Четверг,Будни
jonocole,3,5,Ночь,False,22,0.001277,Четверг,Будни
jonocole,3,6,Утро,False,18,0.001045,Четверг,Будни
jonocole,3,7,Утро,False,39,0.002263,Четверг,Будни
jonocole,3,8,Утро,False,58,0.003366,Четверг,Будни
jonocole,3,9,Утро,False,28,0.001625,Четверг,Будни
jonocole,3,10,Утро,False,54,0.003134,Четверг,Будни
jonocole,3,11,Утро,False,50,0.002902,Четверг,Будни
jonocole,3,12,День,False,58,0.003366,Четверг,Будни
jonocole,3,13,День,False,130,0.007545,Четверг,Будни
jonocole,3,14,День,False,154,0.008938,Четверг,Будни
jonocole,3,15,День,False,61,0.00354,Четверг,Будни
jonocole,3,16,День,False,133,0.007719,Четверг,Будни
jonocole,3,17,День,False,182,0.010563,Четверг,Будни
jonocole,3,18,Вечер,False,134,0.007777,Четверг,Будни
jonocole,3,19,Вечер,False,82,0.004759,Четверг,Будни
jonocole,3,20,Вечер,False,82,0.004759,Четверг,Будни
jonocole,3,21,Вечер,False,68,0.003947,Четверг,Будни
jonocole,3,22,Вечер,False,37,0.002147,Четверг,Будни
jonocole,3,23,Вечер,False,59,0.003424,Четверг,Будни
jonocole,4,0,Ночь,False,129,0.007487,Пятница,Будни
jonocole,4,1,Ночь,False,65,0.003772,Пятница,Будни
jonocole,4,2,Ночь,False,76,0.004411,Пятница,Будни
jonocole,4,3,Ночь,False,49,0.002844,Пятница,Будни
jonocole,4,4,Ночь,False,47,0.002728,Пятница,Будни
jonocole,4,5,Ночь,False,28,0.001625,Пятница,Будни
jonocole,4,6,Утро,False,48,0.002786,Пятница,Будни
jonocole,4,7,Утро,False,66,0.003831,Пятница,Будни
jonocole,4,8,Утро,False,45,0.002612,Пятница,Будни
jonocole,4,9,Утро,False,129,0.007487,Пятница,Будни
jonocole,4,10,Утро,False,158,0.00917,Пятница,Будни
jonocole,4,11,Утро,False,157,0.009112,Пятница,Будни
jonocole,4,12,День,False,113,0.006558,Пятница,Будни
jonocole,4,13,День,False,131,0.007603,Пятница,Будни
jonocole,4,14,День,False,140,0.008125,Пятница,Будни
jonocole,4,15,День,False,218,0.012652,Пятница,Будни
jonocole,4,16,День,False,227,0.013175,Пятница,Будни
jonocole,4,17,День,False,204,0.01184,Пятница,Будни
jonocole,4,18,Вечер,False,185,0.010737,Пятница,Будни
jonocole,4,19,Вечер,False,190,0.011027,Пятница,Будни
jonocole,4,20,Вечер,False,203,0.011782,Пятница,Будни
jonocole,4,21,Вечер,False,162,0.009402,Пятница,Будни
jonocole,4,22,Вечер,False,157,0.009112,Пятница,Будни
jonocole,4,23,Вечер,False,144,0.008358,Пятница,Будни
jonocole,5,0,Ночь,True,118,0.006849,Суббота,Выходные
jonocole,5,1,Ночь,True,140,0.008125,Суббота,Выходные
jonocole,5,2,Ночь,True,84,0.004875,Суббота,Выходные
jonocole,5,3,Ночь,True,46,0.00267,Суббота,Выходные
jonocole,5,4,Ночь,True,34,0.001973,Суббота,Выходные
jonocole,5,5,Ночь,True,41,0.00238,Суббота,Выходные
jonocole,5,6,Утро,True,30,0.001741,Суббота,Выходные
jonocole,5,7,Утро,True,14,0.000813,Суббота,Выходные
jonocole,5,8,Утро,True,42,0.002438,Суббота,Выходные
jonocole,5,9,Утро,True,94,0.005456,Суббота,Выходные
jonocole,5,10,Утро,True,171,0.009925,Суббота,Выходные
jonocole,5,11,Утро,True,220,0.012768,Суббота,Выходные
jonocole,5,12,День,True,163,0.00946,Суббота,Выходные
jonocole,5,13,День,True,171,0.009925,Суббота,Выходные
jonocole,5,14,День,True,201,0.011666,Суббота,Выходные
jonocole,5,15,День,True,184,0.010679,Суббота,Выходные
jonocole,5,16,День,True,181,0.010505,Суббота,Выходные
jonocole,5,17,День,True,332,0.019269,Суббота,Выходные
jonocole,5,18,Вечер,True,358,0.020778,Суббота,Выходные
jonocole,5,19,Вечер,True,295,0.017121,Суббота,Выходные
jonocole,5,20,Вечер,True,287,0.016657,Суббота,Выходные
jonocole,5,21,Вечер,True,179,0.010389,Суббота,Выходные
jonocole,5,22,Вечер,True,201,0.011666,Суббота,Выходные
jonocole,5,23,Вечер,True,191,0.011085,Суббота,Выходные
jonocole,6,0,Ночь,True,131,0.007603,Воскресенье,Выходные
jonocole,6,1,Ночь,True,122,0.007081,Воскресенье,Выходные
jonocole,6,2,Ночь,True,118,0.006849,Воскресенье,Выходные
jonocole,6,3,Ночь,True,108,0.006268,Воскресенье,Выходные
jonocole,6,4,Ночь,True,62,0.003598,Воскресенье,Выходные
jonocole,6,5,Ночь,True,101,0.005862,Воскресенье,Выходные
jonocole,6,6,Утро,True,64,0.003714,Воскресенье,Выходные
jonocole,6,7,Утро,True,46,0.00267,Воскресенье,Выходные
jonocole,6,8,Утро,True,89,0.005165,Воскресенье,Выходные
jonocole,6,9,Утро,True,196,0.011376,Воскресенье,Выходные
jonocole,6,10,Утро,True,234,0.013581,Воскресенье,Выходные
jonocole,6,11,Утро,True,295,0.017121,Воскресенье,Выходные
jonocole,6,12,День,True,238,0.013813,Воскресенье,Выходные
jonocole,6,13,День,True,300,0.017411,Воскресенье,Выходные
jonocole,6,14,День,True,341,0.019791,Воскресенье,Выходные
jonocole,6,15,День,True,390,0.022635,Воскресенье,Выходные
jonocole,6,16,День,True,482,0.027974,Воскресенье,Выходные
jonocole,6,17,День,True,416,0.024144,Воскресенье,Выходные
jonocole,6,18,Вечер,True,454,0.026349,Воскресенье,Выходные
jonocole,6,19,Вечер,True,446,0.025885,Воскресенье,Выходные
jonocole,6,20,Вечер,True,349,0.020255,Воскресенье,Выходные
jonocole,6,21,Вечер,True,280,0.016251,Воскресенье,Выходные
jonocole,6,22,Вечер,True,366,0.021242,Воскресенье,Выходные
jonocole,6,23,Вечер,True,383,0.022229,Воскресенье,Выходные
lobsterclaw,0,0,Ночь,False,0,0.0,Понедельник,Будни
lobsterclaw,0,1,Ночь,False,0,0.0,Понедельник,Будни
lobsterclaw,0,2,Ночь,False,0,0.0,Понедельник,Будни
lobsterclaw,0,3,Ночь,False,0,0.0,Понедельник,Будни
lobsterclaw,0,4,Ночь,False,0,0.0,Понедельник,Будни
lobsterclaw,0,5,Ночь,False,0,0.0,Понедельник,Будни
lobsterclaw,0,6,Утро,False,0,0.0,Понедельник,Будни
lobsterclaw,0,7,Утро,False,0,0.0,Понедельник,Будни
lobsterclaw,0,8,Утро,False,0,0.0,Понедельник,Будни
lobsterclaw,0,9,Утро,False,0,0.0,Понедельник,Будни
lobsterclaw,0,10,Утро,False,10,0.009407,Понедельник,Будни
lobsterclaw,0,11,Утро,False,20,0.018815,Понедельник,Будни
lobsterclaw,0,12,День,False,2,0.001881,Понедельник,Будни
lobsterclaw,0,13,День,False,1,0.000941,Понедельник,Будни
lobsterclaw,0,14,День,False,8,0.007526,Понедельник,Будни
lobsterclaw,0,15,День,False,0,0.0,Понедельник,Будни
lobsterclaw,0,16,День,False,1,0.000941,Понедельник,Будни
lobsterclaw,0,17,День,False,0,0.0,Понедельник,Будни
lobsterclaw,0,18,Вечер,False,0,0.0,Понедельник,Будни
lobsterclaw,0,19,Вечер,False,0,0.0,Понедельник,Будни
lobsterclaw,0,20,Вечер,False,0,0.0,Понедельник,Будни
lobsterclaw,0,21,Вечер,False,0,0.0,Понедельник,Будни
lobsterclaw,0,22,Вечер,False,0,0.0,Понедельник,Будни
lobsterclaw,0,23,Вечер,False,4,0.003763,Понедельник,Будни
lobsterclaw,1,0,Ночь,False,13,0.01223,Вторник,Будни
lobsterclaw,1,1,Ночь,False,0,0.0,Вторник,Будни
lobsterclaw,1,2,Ночь,False,0,0.0,Вторник,Будни
lobsterclaw,1,3,Ночь,False,0,0.0,Вторник,Будни
lobsterclaw,1,4,Ночь,False,0,0.0,Вторник,Будни
lobsterclaw,1,5,Ночь,False,0,0.0,Вторник,Будни
lobsterclaw,1,6,Утро,False,14,0.01317,Вторник,Будни
lobsterclaw,1,7,Утро,False,6,0.005644,Вторник,Будни
lobsterclaw,1,8,Утро,False,4,0.003763,Вторник,Будни
lobsterclaw,1,9,Утро,False,3,0.002822,Вторник,Будни
lobsterclaw,1,10,Утро,False,7,0.006585,Вторник,Будни
lobsterclaw,1,11,Утро,False,0,0.0,Вторник,Будни
lobsterclaw,1,12,День,False,0,0.0,Вторник,Будни
lobsterclaw,1,13,День,False,0,0.0,Вторник,Будни
lobsterclaw,1,14,День,False,0,0.0,Вторник,Будни
lobsterclaw,1,15,День,False,0,0.0,Вторник,Будни
lobsterclaw,1,16,День,False,0,0.0,Вторник,Будни
lobsterclaw,1,17,День,False,3,0.002822,Вторник,Будни
lobsterclaw,1,18,Вечер,False,24,0.022578,Вторник,Будни
lobsterclaw,1,19,Вечер,False,3,0.002822,Вторник,Будни
lobsterclaw,1,20,Вечер,False,0,0.0,Вторник,Будни
lobsterclaw,1,21,Вечер,False,0,0.0,Вторник,Будни
lobsterclaw,1,22,Вечер,False,0,0.0,Вторник,Будни
lobsterclaw,1,23,Вечер,False,5,0.004704,Вторник,Будни
lobsterclaw,2,0,Ночь,False,11,0.010348,Среда,Будни
lobsterclaw,2,1,Ночь,False,0,0.0,Среда,Будни
lobsterclaw,2,2,Ночь,False,11,0.010348,Среда,Будни
lobsterclaw,2,3,Ночь,False,0,0.0,Среда,Будни
lobsterclaw,2,4,Ночь,False,1,0.000941,Среда,Будни
lobsterclaw,2,5,Ночь,False,0,0.0,Среда,Будни
lobsterclaw,2,6,Утро,False,10,0.009407,Среда,Будни
lobsterclaw,2,7,Утро,False,0,0.0,Среда,Будни
lobsterclaw,2,8,Утро,False,0,0.0,Среда,Будни
lobsterclaw,2,9,Утро,False,0,0.0,Среда,Будни
lobsterclaw,2,10,Утро,False,0,0.0,Среда,Будни
lobsterclaw,2,11,Утро,False,0,0.0,Среда,Будни
lobsterclaw,2,12,День,False,0,0.0,Среда,Будни
lobsterclaw,2,13,День,False,3,0.002822,Среда,Будни
lobsterclaw,2,14,День,False,4,0.003763,Среда,Будни
lobsterclaw,2,15,День,False,16,0.015052,Среда,Будни
lobsterclaw,2,16,День,False,2,0.001881,Среда,Будни
lobsterclaw,2,17,День,False,6,0.005644,Среда,Будни
lobsterclaw,2,18,Вечер,False,4,0.003763,Среда,Будни
lobsterclaw,2,19,Вечер,False,3,0.002822,Среда,Будни
lobsterclaw,2,20,Вечер,False,4,0.003763,Среда,Будни
lobsterclaw,2,21,Вечер,False,0,0.0,Среда,Будни
lobsterclaw,2,22,Вечер,False,2,0.001881,Среда,Будни
lobsterclaw,2,23,Вечер,False,0,0.0,Среда,Будни
lobsterclaw,3,0,Ночь,False,0,0.0,Четверг,Будни
lobsterclaw,3,1,Ночь,False,0,0.0,Четверг,Будни
lobsterclaw,3,2,Ночь,False,0,0.0,Четверг,Будни
lobsterclaw,3,3,Ночь,False,0,0.0,Четверг,Будни
lobsterclaw,3,4,Ночь,False,0,0.0,Четверг,Будни
lobsterclaw,3,5,Ночь,False,0,0.0,Четверг,Будни
lobsterclaw,3,6,Утро,False,0,0.0,Четверг,Будни
lobsterclaw,3,7,Утро,False,0,0.0,Четверг,Будни
lobsterclaw,3,8,Утро,False,0,0.0,Четверг,Будни
lobsterclaw,3,9,Утро,False,0,0.0,Четверг,Будни
lobsterclaw,3,10,Утро,False,0,0.0,Четверг,Будни
lobsterclaw,3,11,Утро,False,0,0.0,Четверг,Будни
lobsterclaw,3,12,День,False,0,0.0,Четверг,Будни
lobsterclaw,3,13,День,False,10,0.009407,Четверг,Будни
lobsterclaw,3,14,День,False,15,0.014111,Четверг,Будни
lobsterclaw,3,15,День,False,5,0.004704,Четверг,Будни
lobsterclaw,3,16,День,False,24,0.022578,Четверг,Будни
lobsterclaw,3,17,День,False,9,0.008467,Четверг,Будни
lobsterclaw,3,18,Вечер,False,4,0.003763,Четверг,Будни
lobsterclaw,3,19,Вечер,False,0,0.0,Четверг,Будни
lobsterclaw,3,20,Вечер,False,0,0.0,Четверг,Будни
lobsterclaw,3,21,Вечер,False,2,0.001881,Четверг,Будни
lobsterclaw,3,22,Вечер,False,7,0.006585,Четверг,Будни
lobsterclaw,3,23,Вечер,False,2,0.001881,Четверг,Будни
lobsterclaw,4,0,Ночь,False,10,0.009407,Пятница,Будни
lobsterclaw,4,1,Ночь,False,1,0.000941,Пятница,Будни
lobsterclaw,4,2,Ночь,False,0,0.0,Пятница,Будни
lobsterclaw,4,3,Ночь,False,0,0.0,Пятница,Будни
lobsterclaw,4,4,Ночь,False,0,0.0,Пятница,Будни
lobsterclaw,4,5,Ночь,False,0,0.0,Пятница,Будни
lobsterclaw,4,6,Утро,False,15,0.014111,Пятница,Будни
lobsterclaw,4,7,Утро,False,20,0.018815,Пятница,Будни
lobsterclaw,4,8,Утро,False,3,0.002822,Пятница,Будни
lobsterclaw,4,9,Утро,False,11,0.010348,Пятница,Будни
lobsterclaw,4,10,Утро,False,28,0.026341,Пятница,Будни
lobsterclaw,4,11,Утро,False,20,0.018815,Пятница,Будни
lobsterclaw,4,12,День,False,0,0.0,Пятница,Будни
lobsterclaw,4,13,День,False,9,0.008467,Пятница,Будни
lobsterclaw,4,14,День,False,23,0.021637,Пятница,Будни
lobsterclaw,4,15,День,False,1,0.000941,Пятница,Будни
lobsterclaw,4,16,День,False,13,0.01223,Пятница,Будни
lobsterclaw,4,17,День,False,28,0.026341,Пятница,Будни
lobsterclaw,4,18,Вечер,False,11,0.010348,Пятница,Будни
lobsterclaw,4,19,Вечер,False,0,0.0,Пятница,Будни
lobsterclaw,4,20,Вечер,False,17,0.015992,Пятница,Будни
lobsterclaw,4,21,Вечер,False,18,0.016933,Пятница,Будни
lobsterclaw,4,22,Вечер,False,9,0.008467,Пятница,Будни
lobsterclaw,4,23,Вечер,False,8,0.007526,Пятница,Будни
lobsterclaw,5,0,Ночь,True,10,0.009407,Суббота,Выходные
lobsterclaw,5,1,Ночь,True,18,0.016933,Суббота,Выходные
lobsterclaw,5,2,Ночь,True,25,0.023518,Суббота,Выходные
lobsterclaw,5,3,Ночь,True,10,0.009407,Суббота,Выходные
lobsterclaw,5,4,Ночь,True,13,0.01223,Суббота,Выходные
lobsterclaw,5,5,Ночь,True,7,0.006585,Суббота,Выходные
lobsterclaw,5,6,Утро,True,0,0.0,Суббота,Выходные
lobsterclaw,5,7,Утро,True,1,0.000941,Суббота,Выходные
lobsterclaw,5,8,Утро,True,0,0.0,Суббота,Выходные
lobsterclaw,5,9,Утро,True,7,0.006585,Суббота,Выходные
lobsterclaw,5,10,Утро,True,10,0.009407,Суббота,Выходные
lobsterclaw,5,11,Утро,True,8,0.007526,Суббота,Выходные
lobsterclaw,5,12,День,True,3,0.002822,Суббота,Выходные
lobsterclaw,5,13,День,True,24,0.022578,Суббота,Выходные
lobsterclaw,5,14,День,True,3,0.002822,Суббота,Выходные
lobsterclaw,5,15,День,True,27,0.0254,Суббота,Выходные
lobsterclaw,5,16,День,True,24,0.022578,Суббота,Выходные
lobsterclaw,5,17,День,True,19,0.017874,Суббота,Выходные
lobsterclaw,5,18,Вечер,True,20,0.018815,Суббота,Выходные
lobsterclaw,5,19,Вечер,True,21,0.019755,Суббота,Выходные
lobsterclaw,5,20,Вечер,True,19,0.017874,Суббота,Выходные
lobsterclaw,5,21,Вечер,True,5,0.004704,Суббота,Выходные
lobsterclaw,5,22,Вечер,True,9,0.008467,Суббота,Выходные
lobsterclaw,5,23,Вечер,True,1,0.000941,Суббота,Выходные
