session_id,session_number,username,session_start,session_end,session_date,year,month_number,weekday_number,start_hour,end_hour,day_part_start,is_weekend,plays_count,duration_minutes,active_hours_count,month,weekday,weekend
729,28,franhale,2021-01-05 17:52:00,2021-01-05 17:55:00,2021-01-05,2021,1,1,17,17,День,False,2,3,1,Январь,Вторник,Будни
730,29,franhale,2021-01-05 19:07:00,2021-01-05 19:07:00,2021-01-05,2021,1,1,19,19,Вечер,False,1,0,1,Январь,Вторник,Будни
731,30,franhale,2021-01-05 20:45:00,2021-01-05 20:45:00,2021-01-05,2021,1,1,20,20,Вечер,False,1,0,1,Январь,Вторник,Будни
732,31,franhale,2021-01-06 10:25:00,2021-01-06 10:54:00,2021-01-06,2021,1,2,10,10,Утро,False,10,29,1,Январь,Среда,Будни
733,32,franhale,2021-01-06 13:19:00,2021-01-06 13:19:00,2021-01-06,2021,1,2,13,13,День,False,1,0,1,Январь,Среда,Будни
734,33,franhale,2021-01-06 16:12:00,2021-01-06 16:43:00,2021-01-06,2021,1,2,16,16,День,False,8,31,1,Январь,Среда,Будни
735,34,franhale,2021-01-06 20:43:00,2021-01-06 21:19:00,2021-01-06,2021,1,2,20,21,Вечер,False,5,36,2,Январь,Среда,Будни
736,35,franhale,2021-01-06 23:32:00,2021-01-06 23:32:00,2021-01-06,2021,1,2,23,23,Вечер,False,1,0,1,Январь,Среда,Будни
737,36,franhale,2021-01-07 09:03:00,2021-01-07 09:13:00,2021-01-07,2021,1,3,9,9,Утро,False,3,10,1,Январь,Четверг,Будни
738,37,franhale,2021-01-07 09:57:00,2021-01-07 10:09:00,2021-01-07,2021,1,3,9,10,Утро,False,6,12,2,Январь,Четверг,Будни
739,38,franhale,2021-01-07 12:38:00,2021-01-07 14:02:00,2021-01-07,2021,1,3,12,14,День,False,30,84,3,Январь,Четверг,Будни
740,39,franhale,2021-01-07 16:12:00,2021-01-07 16:30:00,2021-01-07,2021,1,3,16,16,День,False,3,18,1,Январь,Четверг,Будни
741,40,franhale,2021-01-07 17:40:00,2021-01-07 21:41:00,2021-01-07,2021,1,3,17,21,День,False,44,241,5,Январь,Четверг,Будни
742,41,franhale,2021-01-08 02:06:00,2021-01-08 02:06:00,2021-01-08,2021,1,4,2,2,Ночь,False,1,0,1,Январь,Пятница,Будни
743,42,franhale,2021-01-08 08:36:00,2021-01-08 08:36:00,2021-01-08,2021,1,4,8,8,Утро,False,1,0,1,Январь,Пятница,Будни
744,43,franhale,2021-01-08 09:51:00,2021-01-08 09:52:00,2021-01-08,2021,1,4,9,9,Утро,False,2,1,1,Январь,Пятница,Будни
745,44,franhale,2021-01-08 11:43:00,2021-01-08 12:57:00,2021-01-08,2021,1,4,11,12,Утро,False,27,74,2,Январь,Пятница,Будни
746,45,franhale,2021-01-08 14:32:00,2021-01-08 15:49:00,2021-01-08,2021,1,4,14,15,День,False,30,77,2,Январь,Пятница,Будни
747,46,franhale,2021-01-08 17:45:00,2021-01-08 18:51:00,2021-01-08,2021,1,4,17,18,День,False,24,66,2,Январь,Пятница,Будни
748,47,franhale,2021-01-08 20:31:00,2021-01-08 20:34:00,2021-01-08,2021,1,4,20,20,Вечер,False,2,3,1,Январь,Пятница,Будни
749,48,franhale,2021-01-09 00:02:00,2021-01-09 00:19:00,2021-01-09,2021,1,5,0,0,Ночь,True,5,17,1,Январь,Суббота,Выходные
750,49,franhale,2021-01-09 06:51:00,2021-01-09 07:57:00,2021-01-09,2021,1,5,6,7,Утро,True,12,66,2,Январь,Суббота,Выходные
751,50,franhale,2021-01-09 08:51:00,2021-01-09 09:41:00,2021-01-09,2021,1,5,8,9,Утро,True,14,50,2,Январь,Суббота,Выходные
752,51,franhale,2021-01-09 10:51:00,2021-01-09 10:51:00,2021-01-09,2021,1,5,10,10,Утро,True,1,0,1,Январь,Суббота,Выходные
753,52,franhale,2021-01-09 13:20:00,2021-01-09 13:45:00,2021-01-09,2021,1,5,13,13,День,True,6,25,1,Январь,Суббота,Выходные
754,53,franhale,2021-01-09 14:36:00,2021-01-09 14:36:00,2021-01-09,2021,1,5,14,14,День,True,1,0,1,Январь,Суббота,Выходные
755,54,franhale,2021-01-09 15:37:00,2021-01-09 15:46:00,2021-01-09,2021,1,5,15,15,День,True,4,9,1,Январь,Суббота,Выходные
756,55,franhale,2021-01-09 16:27:00,2021-01-09 16:27:00,2021-01-09,2021,1,5,16,16,День,True,1,0,1,Январь,Суббота,Выходные
757,56,franhale,2021-01-09 17:24:00,2021-01-09 17:24:00,2021-01-09,2021,1,5,17,17,День,True,1,0,1,Январь,Суббота,Выходные
758,57,franhale,2021-01-09 18:46:00,2021-01-09 18:56:00,2021-01-09,2021,1,5,18,18,Вечер,True,3,10,1,Январь,Суббота,Выходные
759,58,franhale,2021-01-10 01:01:00,2021-01-10 01:08:00,2021-01-10,2021,1,6,1,1,Ночь,True,3,7,1,Январь,Воскресенье,Выходные
760,59,franhale,2021-01-10 02:22:00,2021-01-10 02:22:00,2021-01-10,2021,1,6,2,2,Ночь,True,1,0,1,Январь,Воскресенье,Выходные
761,60,franhale,2021-01-10 03:58:00,2021-01-10 03:58:00,2021-01-10,2021,1,6,3,3,Ночь,True,1,0,1,Январь,Воскресенье,Выходные
762,61,franhale,2021-01-10 08:53:00,2021-01-10 08:53:00,2021-01-10,2021,1,6,8,8,Утро,True,1,0,1,Январь,Воскресенье,Выходные
763,62,franhale,2021-01-10 09:33:00,2021-01-10 09:39:00,2021-01-10,2021,1,6,9,9,Утро,True,2,6,1,Январь,Воскресенье,Выходные
764,63,franhale,2021-01-10 11:53:00,2021-01-10 11:53:00,2021-01-10,2021,1,6,11,11,Утро,True,1,0,1,Январь,Воскресенье,Выходные
765,64,franhale,2021-01-10 14:05:00,2021-01-10 14:05:00,2021-01-10,2021,1,6,14,14,День,True,1,0,1,Январь,Воскресенье,Выходные
766,65,franhale,2021-01-10 16:17:00,2021-01-10 17:06:00,2021-01-10,2021,1,6,16,17,День,True,15,49,2,Январь,Воскресенье,Выходные
767,66,franhale,2021-01-10 18:50:00,2021-01-10 19:34:00,2021-01-10,2021,1,6,18,19,Вечер,True,11,44,2,Январь,Воскресенье,Выходные
768,67,franhale,2021-01-10 22:02:00,2021-01-10 22:02:00,2021-01-10,2021,1,6,22,22,Вечер,True,1,0,1,Январь,Воскресенье,Выходные
769,68,franhale,2021-01-10 22:57:00,2021-01-10 22:57:00,2021-01-10,2021,1,6,22,22,Вечер,True,1,0,1,Январь,Воскресенье,Выходные
770,69,franhale,2021-01-11 01:30:00,2021-01-11 01:47:00,2021-01-11,2021,1,0,1,1,Ночь,False,4,17,1,Январь,Понедельник,Будни
771,70,franhale,2021-01-11 02:44:00,2021-01-11 02:44:00,2021-01-11,2021,1,0,2,2,Ночь,False,1,0,1,Январь,Понедельник,Будни
772,71,franhale,2021-01-11 09:16:00,2021-01-11 09:16:00,2021-01-11,2021,1,0,9,9,Утро,False,1,0,1,Январь,Понедельник,Будни
773,72,franhale,2021-01-11 10:10:00,2021-01-11 10:13:00,2021-01-11,2021,1,0,10,10,Утро,False,2,3,1,Январь,Понедельник,Будни
774,73,franhale,2021-01-11 10:57:00,2021-01-11 12:10:00,2021-01-11,2021,1,0,10,12,Утро,False,28,73,3,Январь,Понедельник,Будни
775,74,franhale,2021-01-11 14:03:00,2021-01-11 20:07:00,2021-01-11,2021,1,0,14,20,День,False,70,364,7,Январь,Понедельник,Будни
776,75,franhale,2021-01-11 21:32:00,2021-01-11 21:44:00,2021-01-11,2021,1,0,21,21,Вечер,False,2,12,1,Январь,Понедельник,Будни
777,76,franhale,2021-01-11 22:38:00,2021-01-11 23:06:00,2021-01-11,2021,1,0,22,23,Вечер,False,9,28,2,Январь,Понедельник,Будни
778,77,franhale,2021-01-12 00:28:00,2021-01-12 00:28:00,2021-01-12,2021,1,1,0,0,Ночь,False,1,0,1,Январь,Вторник,Будни
779,78,franhale,2021-01-12 06:26:00,2021-01-12 06:26:00,2021-01-12,2021,1,1,6,6,Утро,False,1,0,1,Январь,Вторник,Будни
780,79,franhale,2021-01-12 09:18:00,2021-01-12 12:44:00,2021-01-12,2021,1,1,9,12,Утро,False,46,206,4,Январь,Вторник,Будни
781,80,franhale,2021-01-12 13:58:00,2021-01-12 14:24:00,2021-01-12,2021,1,1,13,14,День,False,3,26,2,Январь,Вторник,Будни
782,81,franhale,2021-01-12 15:02:00,2021-01-12 15:12:00,2021-01-12,2021,1,1,15,15,День,False,5,10,1,Январь,Вторник,Будни
783,82,franhale,2021-01-12 18:50:00,2021-01-12 18:50:00,2021-01-12,2021,1,1,18,18,Вечер,False,1,0,1,Январь,Вторник,Будни
784,83,franhale,2021-01-13 08:38:00,2021-01-13 10:59:00,2021-01-13,2021,1,2,8,10,Утро,False,37,141,3,Январь,Среда,Будни
785,84,franhale,2021-01-13 11:35:00,2021-01-13 12:06:00,2021-01-13,2021,1,2,11,12,Утро,False,3,31,2,Январь,Среда,Будни
786,85,franhale,2021-01-13 13:07:00,2021-01-13 13:54:00,2021-01-13,2021,1,2,13,13,День,False,14,47,1,Январь,Среда,Будни
787,86,franhale,2021-01-13 15:35:00,2021-01-13 16:51:00,2021-01-13,2021,1,2,15,16,День,False,25,76,2,Январь,Среда,Будни
788,87,franhale,2021-01-13 20:40:00,2021-01-13 20:40:00,2021-01-13,2021,1,2,20,20,Вечер,False,1,0,1,Январь,Среда,Будни
789,88,franhale,2021-01-13 21:42:00,2021-01-13 23:52:00,2021-01-13,2021,1,2,21,23,Вечер,False,29,130,3,Январь,Среда,Будни
790,89,franhale,2021-01-14 01:50:00,2021-01-14 01:58:00,2021-01-14,2021,1,3,1,1,Ночь,False,3,8,1,Январь,Четверг,Будни
791,90,franhale,2021-01-14 03:01:00,2021-01-14 03:12:00,2021-01-14,2021,1,3,3,3,Ночь,False,4,11,1,Январь,Четверг,Будни
792,91,franhale,2021-01-14 03:55:00,2021-01-14 04:48:00,2021-01-14,2021,1,3,3,4,Ночь,False,5,53,2,Январь,Четверг,Будни
793,92,franhale,2021-01-14 06:10:00,2021-01-14 07:12:00,2021-01-14,2021,1,3,6,7,Утро,False,18,62,2,Январь,Четверг,Будни
794,93,franhale,2021-01-14 08:20:00,2021-01-14 08:42:00,2021-01-14,2021,1,3,8,8,Утро,False,6,22,1,Январь,Четверг,Будни
795,94,franhale,2021-01-14 10:47:00,2021-01-14 10:47:00,2021-01-14,2021,1,3,10,10,Утро,False,1,0,1,Январь,Четверг,Будни
796,95,franhale,2021-01-14 12:07:00,2021-01-14 12:10:00,2021-01-14,2021,1,3,12,12,День,False,2,3,1,Январь,Четверг,Будни
797,96,franhale,2021-01-14 13:13:00,2021-01-14 15:25:00,2021-01-14,2021,1,3,13,15,День,False,25,132,3,Январь,Четверг,Будни
798,97,franhale,2021-01-14 16:47:00,2021-01-14 17:33:00,2021-01-14,2021,1,3,16,17,День,False,20,46,2,Январь,Четверг,Будни
799,98,franhale,2021-01-14 18:30:00,2021-01-14 21:21:00,2021-01-14,2021,1,3,18,21,Вечер,False,40,171,4,Январь,Четверг,Будни
800,99,franhale,2021-01-14 22:35:00,2021-01-14 22:41:00,2021-01-14,2021,1,3,22,22,Вечер,False,3,6,1,Январь,Четверг,Будни
801,100,franhale,2021-01-14 23:18:00,2021-01-14 23:18:00,2021-01-14,2021,1,3,23,23,Вечер,False,1,0,1,Январь,Четверг,Будни
802,101,franhale,2021-01-15 02:44:00,2021-01-15 03:15:00,2021-01-15,2021,1,4,2,3,Ночь,False,5,31,2,Январь,Пятница,Будни
803,102,franhale,2021-01-15 04:19:00,2021-01-15 04:19:00,2021-01-15,2021,1,4,4,4,Ночь,False,1,0,1,Январь,Пятница,Будни
804,103,franhale,2021-01-15 07:00:00,2021-01-15 07:36:00,2021-01-15,2021,1,4,7,7,Утро,False,6,36,1,Январь,Пятница,Будни
805,104,franhale,2021-01-15 08:35:00,2021-01-15 08:35:00,2021-01-15,2021,1,4,8,8,Утро,False,1,0,1,Январь,Пятница,Будни
806,105,franhale,2021-01-15 09:13:00,2021-01-15 09:35:00,2021-01-15,2021,1,4,9,9,Утро,False,5,22,1,Январь,Пятница,Будни
807,106,franhale,2021-01-15 10:36:00,2021-01-15 11:47:00,2021-01-15,2021,1,4,10,11,Утро,False,13,71,2,Январь,Пятница,Будни
808,107,franhale,2021-01-15 12:35:00,2021-01-15 18:26:00,2021-01-15,2021,1,4,12,18,День,False,130,351,7,Январь,Пятница,Будни
809,108,franhale,2021-01-15 18:57:00,2021-01-15 21:52:00,2021-01-15,2021,1,4,18,21,Вечер,False,48,175,4,Январь,Пятница,Будни
810,109,franhale,2021-01-15 23:58:00,2021-01-16 00:13:00,2021-01-15,2021,1,4,23,0,Вечер,False,2,15,2,Январь,Пятница,Будни
811,110,franhale,2021-01-16 03:00:00,2021-01-16 03:17:00,2021-01-16,2021,1,5,3,3,Ночь,True,5,17,1,Январь,Суббота,Выходные
812,111,franhale,2021-01-16 05:33:00,2021-01-16 09:58:00,2021-01-16,2021,1,5,5,9,Ночь,True,75,265,5,Январь,Суббота,Выходные
813,112,franhale,2021-01-16 10:41:00,2021-01-16 11:38:00,2021-01-16,2021,1,5,10,11,Утро,True,18,57,2,Январь,Суббота,Выходные
814,113,franhale,2021-01-16 12:25:00,2021-01-16 17:33:00,2021-01-16,2021,1,5,12,17,День,True,80,308,6,Январь,Суббота,Выходные
815,114,franhale,2021-01-16 18:23:00,2021-01-16 18:23:00,2021-01-16,2021,1,5,18,18,Вечер,True,1,0,1,Январь,Суббота,Выходные
816,115,franhale,2021-01-16 19:19:00,2021-01-16 19:19:00,2021-01-16,2021,1,5,19,19,Вечер,True,1,0,1,Январь,Суббота,Выходные
817,116,franhale,2021-01-16 20:56:00,2021-01-16 20:56:00,2021-01-16,2021,1,5,20,20,Вечер,True,1,0,1,Январь,Суббота,Выходные
818,117,franhale,2021-01-16 21:38:00,2021-01-16 23:00:00,2021-01-16,2021,1,5,21,23,Вечер,True,15,82,3,Январь,Суббота,Выходные
819,118,franhale,2021-01-16 23:54:00,2021-01-16 23:54:00,2021-01-16,2021,1,5,23,23,Вечер,True,1,0,1,Январь,Суббота,Выходные
820,119,franhale,2021-01-17 02:58:00,2021-01-17 03:42:00,2021-01-17,2021,1,6,2,3,Ночь,True,11,44,2,Январь,Воскресенье,Выходные
821,120,franhale,2021-01-17 06:17:00,2021-01-17 06:28:00,2021-01-17,2021,1,6,6,6,Утро,True,4,11,1,Январь,Воскресенье,Выходные
822,121,franhale,2021-01-17 09:18:00,2021-01-17 14:24:00,2021-01-17,2021,1,6,9,14,Утро,True,63,306,6,Январь,Воскресенье,Выходные
823,122,franhale,2021-01-17 15:49:00,2021-01-17 18:35:00,2021-01-17,2021,1,6,15,18,День,True,73,166,4,Январь,Воскресенье,Выходные
824,123,franhale,2021-01-17 19:22:00,2021-01-17 19:22:00,2021-01-17,2021,1,6,19,19,Вечер,True,1,0,1,Январь,Воскресенье,Выходные
825,124,franhale,2021-01-17 20:05:00,2021-01-17 22:02:00,2021-01-17,2021,1,6,20,22,Вечер,True,20,117,3,Январь,Воскресенье,Выходные
826,125,franhale,2021-01-18 00:05:00,2021-01-18 00:05:00,2021-01-18,2021,1,0,0,0,Ночь,False,1,0,1,Январь,Понедельник,Будни
827,126,franhale,2021-01-18 01:55:00,2021-01-18 02:43:00,2021-01-18,2021,1,0,1,2,Ночь,False,8,48,2,Январь,Понедельник,Будни
828,127,franhale,2021-01-18 05:28:00,2021-01-18 05:45:00,2021-01-18,2021,1,0,5,5,Ночь,False,2,17,1,Январь,Понедельник,Будни
829,128,franhale,2021-01-18 09:12:00,2021-01-18 12:51:00,2021-01-18,2021,1,0,9,12,Утро,False,90,219,4,Январь,Понедельник,Будни
830,129,franhale,2021-01-18 15:03:00,2021-01-18 16:18:00,2021-01-18,2021,1,0,15,16,День,False,12,75,2,Январь,Понедельник,Будни
831,130,franhale,2021-01-18 17:21:00,2021-01-19 00:37:00,2021-01-18,2021,1,0,17,0,День,False,167,436,8,Январь,Понедельник,Будни
832,131,franhale,2021-01-19 01:08:00,2021-01-19 01:24:00,2021-01-19,2021,1,1,1,1,Ночь,False,5,16,1,Январь,Вторник,Будни
833,132,franhale,2021-01-19 02:27:00,2021-01-19 05:20:00,2021-01-19,2021,1,1,2,5,Ночь,False,61,173,4,Январь,Вторник,Будни
834,133,franhale,2021-01-19 05:58:00,2021-01-19 05:58:00,2021-01-19,2021,1,1,5,5,Ночь,False,1,0,1,Январь,Вторник,Будни
835,134,franhale,2021-01-19 06:35:00,2021-01-19 07:04:00,2021-01-19,2021,1,1,6,7,Утро,False,5,29,2,Январь,Вторник,Будни
836,135,franhale,2021-01-19 08:31:00,2021-01-19 08:31:00,2021-01-19,2021,1,1,8,8,Утро,False,1,0,1,Январь,Вторник,Будни
837,136,franhale,2021-01-19 09:23:00,2021-01-19 09:32:00,2021-01-19,2021,1,1,9,9,Утро,False,3,9,1,Январь,Вторник,Будни
838,137,franhale,2021-01-19 10:54:00,2021-01-19 10:54:00,2021-01-19,2021,1,1,10,10,Утро,False,1,0,1,Январь,Вторник,Будни
839,138,franhale,2021-01-19 11:51:00,2021-01-19 15:24:00,2021-01-19,2021,1,1,11,15,Утро,False,59,213,5,Январь,Вторник,Будни
840,139,franhale,2021-01-19 16:03:00,2021-01-19 16:17:00,2021-01-19,2021,1,1,16,16,День,False,5,14,1,Январь,Вторник,Будни
841,140,franhale,2021-01-19 17:00:00,2021-01-19 17:43:00,2021-01-19,2021,1,1,17,17,День,False,13,43,1,Январь,Вторник,Будни
842,141,franhale,2021-01-19 19:30:00,2021-01-19 22:47:00,2021-01-19,2021,1,1,19,22,Вечер,False,53,197,4,Январь,Вторник,Будни
843,142,franhale,2021-01-20 00:17:00,2021-01-20 00:50:00,2021-01-20,2021,1,2,0,0,Ночь,False,9,33,1,Январь,Среда,Будни
844,143,franhale,2021-01-20 02:06:00,2021-01-20 02:49:00,2021-01-20,2021,1,2,2,2,Ночь,False,8,43,1,Январь,Среда,Будни
845,144,franhale,2021-01-20 04:28:00,2021-01-20 04:28:00,2021-01-20,2021,1,2,4,4,Ночь,False,1,0,1,Январь,Среда,Будни
846,145,franhale,2021-01-20 06:00:00,2021-01-20 06:00:00,2021-01-20,2021,1,2,6,6,Утро,False,1,0,1,Январь,Среда,Будни
847,146,franhale,2021-01-20 06:55:00,2021-01-20 12:33:00,2021-01-20,2021,1,2,6,12,Утро,False,76,338,7,Январь,Среда,Будни
848,147,franhale,2021-01-20 14:09:00,2021-01-20 20:51:00,2021-01-20,2021,1,2,14,20,День,False,134,402,7,Январь,Среда,Будни
849,148,franhale,2021-01-20 23:59:00,2021-01-21 00:41:00,2021-01-20,2021,1,2,23,0,Вечер,False,8,42,2,Январь,Среда,Будни
850,149,franhale,2021-01-21 01:12:00,2021-01-21 01:29:00,2021-01-21,2021,1,3,1,1,Ночь,False,5,17,1,Январь,Четверг,Будни
851,150,franhale,2021-01-21 02:33:00,2021-01-21 03:21:00,2021-01-21,2021,1,3,2,3,Ночь,False,7,48,2,Январь,Четверг,Будни
852,151,franhale,2021-01-21 03:57:00,2021-01-21 04:03:00,2021-01-21,2021,1,3,3,4,Ночь,False,4,6,2,Январь,Четверг,Будни
853,152,franhale,2021-01-21 04:49:00,2021-01-21 05:08:00,2021-01-21,2021,1,3,4,5,Ночь,False,2,19,2,Январь,Четверг,Будни
854,153,franhale,2021-01-21 06:10:00,2021-01-21 06:15:00,2021-01-21,2021,1,3,6,6,Утро,False,2,5,1,Январь,Четверг,Будни
855,154,franhale,2021-01-21 06:50:00,2021-01-21 07:03:00,2021-01-21,2021,1,3,6,7,Утро,False,4,13,2,Январь,Четверг,Будни
856,155,franhale,2021-01-21 08:22:00,2021-01-21 10:12:00,2021-01-21,2021,1,3,8,10,Утро,False,19,110,3,Январь,Четверг,Будни
857,156,franhale,2021-01-21 10:45:00,2021-01-21 12:05:00,2021-01-21,2021,1,3,10,12,Утро,False,16,80,3,Январь,Четверг,Будни
858,157,franhale,2021-01-21 13:08:00,2021-01-21 13:16:00,2021-01-21,2021,1,3,13,13,День,False,2,8,1,Январь,Четверг,Будни
859,158,franhale,2021-01-21 14:03:00,2021-01-21 19:23:00,2021-01-21,2021,1,3,14,19,День,False,123,320,6,Январь,Четверг,Будни
860,159,franhale,2021-01-21 20:03:00,2021-01-21 21:44:00,2021-01-21,2021,1,3,20,21,Вечер,False,16,101,2,Январь,Четверг,Будни
861,160,franhale,2021-01-21 22:33:00,2021-01-21 22:33:00,2021-01-21,2021,1,3,22,22,Вечер,False,1,0,1,Январь,Четверг,Будни
862,161,franhale,2021-01-21 23:29:00,2021-01-21 23:36:00,2021-01-21,2021,1,3,23,23,Вечер,False,3,7,1,Январь,Четверг,Будни
863,162,franhale,2021-01-22 01:33:00,2021-01-22 03:33:00,2021-01-22,2021,1,4,1,3,Ночь,False,25,120,3,Январь,Пятница,Будни
864,163,franhale,2021-01-22 05:04:00,2021-01-22 05:10:00,2021-01-22,2021,1,4,5,5,Ночь,False,3,6,1,Январь,Пятница,Будни
865,164,franhale,2021-01-22 05:45:00,2021-01-22 05:45:00,2021-01-22,2021,1,4,5,5,Ночь,False,1,0,1,Январь,Пятница,Будни
866,165,franhale,2021-01-22 06:20:00,2021-01-22 06:20:00,2021-01-22,2021,1,4,6,6,Утро,False,1,0,1,Январь,Пятница,Будни
867,166,franhale,2021-01-22 08:30:00,2021-01-22 10:40:00,2021-01-22,2021,1,4,8,10,Утро,False,30,130,3,Январь,Пятница,Будни
868,167,franhale,2021-01-22 12:46:00,2021-01-22 18:59:00,2021-01-22,2021,1,4,12,18,День,False,112,373,7,Январь,Пятница,Будни
869,168,franhale,2021-01-22 19:54:00,2021-01-22 20:59:00,2021-01-22,2021,1,4,19,20,Вечер,False,14,65,2,Январь,Пятница,Будни
870,169,franhale,2021-01-22 21:45:00,2021-01-22 23:16:00,2021-01-22,2021,1,4,21,23,Вечер,False,19,91,3,Январь,Пятница,Будни
871,170,franhale,2021-01-23 00:45:00,2021-01-23 00:45:00,2021-01-23,2021,1,5,0,0,Ночь,True,1,0,1,Январь,Суббота,Выходные
872,171,franhale,2021-01-23 01:17:00,2021-01-23 01:56:00,2021-01-23,2021,1,5,1,1,Ночь,True,7,39,1,Январь,Суббота,Выходные
873,172,franhale,2021-01-23 04:43:00,2021-01-23 04:43:00,2021-01-23,2021,1,5,4,4,Ночь,True,1,0,1,Январь,Суббота,Выходные
874,173,franhale,2021-01-23 05:38:00,2021-01-23 06:59:00,2021-01-23,2021,1,5,5,6,Ночь,True,23,81,2,Январь,Суббота,Выходные
875,174,franhale,2021-01-23 08:06:00,2021-01-23 21:28:00,2021-01-23,2021,1,5,8,21,Утро,True,410,802,14,Январь,Суббота,Выходные
876,175,franhale,2021-01-23 21:59:00,2021-01-23 22:20:00,2021-01-23,2021,1,5,21,22,Вечер,True,7,21,2,Январь,Суббота,Выходные
877,176,franhale,2021-01-23 23:24:00,2021-01-24 00:34:00,2021-01-23,2021,1,5,23,0,Вечер,True,19,70,2,Январь,Суббота,Выходные
878,177,franhale,2021-01-24 01:10:00,2021-01-24 04:07:00,2021-01-24,2021,1,6,1,4,Ночь,True,90,177,4,Январь,Воскресенье,Выходные
879,178,franhale,2021-01-24 05:28:00,2021-01-24 06:34:00,2021-01-24,2021,1,6,5,6,Ночь,True,15,66,2,Январь,Воскресенье,Выходные
880,179,franhale,2021-01-24 07:27:00,2021-01-24 07:48:00,2021-01-24,2021,1,6,7,7,Утро,True,7,21,1,Январь,Воскресенье,Выходные
881,180,franhale,2021-01-24 08:30:00,2021-01-24 18:24:00,2021-01-24,2021,1,6,8,18,Утро,True,233,594,11,Январь,Воскресенье,Выходные
882,181,franhale,2021-01-24 18:56:00,2021-01-25 03:17:00,2021-01-24,2021,1,6,18,3,Вечер,True,155,501,10,Январь,Воскресенье,Выходные
883,182,franhale,2021-01-25 03:50:00,2021-01-25 05:59:00,2021-01-25,2021,1,0,3,5,Ночь,False,35,129,3,Январь,Понедельник,Будни
884,183,franhale,2021-01-25 06:42:00,2021-01-25 08:04:00,2021-01-25,2021,1,0,6,8,Утро,False,8,82,3,Январь,Понедельник,Будни
885,184,franhale,2021-01-25 08:39:00,2021-01-25 18:00:00,2021-01-25,2021,1,0,8,18,Утро,False,247,561,11,Январь,Понедельник,Будни
886,185,franhale,2021-01-25 18:32:00,2021-01-25 22:31:00,2021-01-25,2021,1,0,18,22,Вечер,False,107,239,5,Январь,Понедельник,Будни
887,186,franhale,2021-01-25 23:20:00,2021-01-26 05:21:00,2021-01-25,2021,1,0,23,5,Вечер,False,73,361,7,Январь,Понедельник,Будни
888,187,franhale,2021-01-26 05:57:00,2021-01-26 20:28:00,2021-01-26,2021,1,1,5,20,Ночь,False,620,871,16,Январь,Вторник,Будни
889,188,franhale,2021-01-26 20:59:00,2021-01-27 04:28:00,2021-01-26,2021,1,1,20,4,Вечер,False,223,449,9,Январь,Вторник,Будни
890,189,franhale,2021-01-27 05:18:00,2021-01-27 05:28:00,2021-01-27,2021,1,2,5,5,Ночь,False,4,10,1,Январь,Среда,Будни
891,190,franhale,2021-01-27 06:06:00,2021-01-27 06:19:00,2021-01-27,2021,1,2,6,6,Утро,False,5,13,1,Январь,Среда,Будни
892,191,franhale,2021-01-27 07:01:00,2021-01-31 23:59:00,2021-01-27,2021,1,2,7,23,Утро,False,27802,6778,24,Январь,Среда,Будни
893,1,isaac,2021-01-01 14:57:00,2021-01-01 16:27:00,2021-01-01,2021,1,4,14,16,День,False,22,90,3,Январь,Пятница,Будни
894,2,isaac,2021-01-01 17:31:00,2021-01-01 17:31:00,2021-01-01,2021,1,4,17,17,День,False,1,0,1,Январь,Пятница,Будни
895,3,isaac,2021-01-02 12:20:00,2021-01-02 12:20:00,2021-01-02,2021,1,5,12,12,День,True,1,0,1,Январь,Суббота,Выходные
896,4,isaac,2021-01-05 16:08:00,2021-01-05 16:08:00,2021-01-05,2021,1,1,16,16,День,False,1,0,1,Январь,Вторник,Будни
897,5,isaac,2021-01-05 16:53:00,2021-01-05 16:53:00,2021-01-05,2021,1,1,16,16,День,False,1,0,1,Январь,Вторник,Будни
898,6,isaac,2021-01-06 14:44:00,2021-01-06 16:07:00,2021-01-06,2021,1,2,14,16,День,False,21,83,3,Январь,Среда,Будни
899,7,isaac,2021-01-07 15:23:00,2021-01-07 15:23:00,2021-01-07,2021,1,3,15,15,День,False,1,0,1,Январь,Четверг,Будни
900,8,isaac,2021-01-09 18:04:00,2021-01-09 18:04:00,2021-01-09,2021,1,5,18,18,Вечер,True,1,0,1,Январь,Суббота,Выходные
901,9,isaac,2021-01-11 13:13:00,2021-01-11 14:02:00,2021-01-11,2021,1,0,13,14,День,False,18,49,2,Январь,Понедельник,Будни
902,10,isaac,2021-01-14 14:40:00,2021-01-14 15:03:00,2021-01-14,2021,1,3,14,15,День,False,8,23,2,Январь,Четверг,Будни
903,11,isaac,2021-01-14 19:41:00,2021-01-14 19:41:00,2021-01-14,2021,1,3,19,19,Вечер,False,1,0,1,Январь,Четверг,Будни
904,12,isaac,2021-01-15 00:02:00,2021-01-15 01:01:00,2021-01-15,2021,1,4,0,1,Ночь,False,11,59,2,Январь,Пятница,Будни
905,13,isaac,2021-01-15 13:51:00,2021-01-15 14:23:00,2021-01-15,2021,1,4,13,14,День,False,11,32,2,Январь,Пятница,Будни
906,14,isaac,2021-01-15 16:27:00,2021-01-15 16:27:00,2021-01-15,2021,1,4,16,16,День,False,1,0,1,Январь,Пятница,Будни
907,15,isaac,2021-01-15 18:33:00,2021-01-15 18:47:00,2021-01-15,2021,1,4,18,18,Вечер,False,2,14,1,Январь,Пятница,Будни
